"Genes","ProtDesc","logFC","Diff_Abund","negLog10_sca_adjPval","sca.t","sca.P.Value","AveExpr","count","sca.adj.pval","P.Value","adj.P.Val"
"HYOU1","Hypoxia up-regulated protein 1",-0.1,"Non-significant",1.971,-3.58903947100941,0.004784453885852,22.15,50,0.01069902254066,0.0405240922543043,0.0692008813473935
"ATXN7L3B","Ataxin-7-like protein 3B",1.25,"Up in X3H",1.97,3.58788676291907,0.00479373032603662,16.69,1,0.0107116700676581,0.00560808134102758,0.0123586656591658
"SPAST","Spastin",1.02,"Up in X3H",1.97,3.58791371082283,0.00479351324960883,16.01,4,0.0107116700676581,0.00635313252413773,0.0138102443590459
"EIF3J","Eukaryotic translation initiation factor 3 subunit J",0.37,"Non-significant",1.97,3.58735948160701,0.00479797984407668,20.49,9,0.0107171184361652,0.00688421354117595,0.0148393047443126
"TIMM8B","Mitochondrial import inner membrane translocase subunit Tim8 B",-0.33,"Non-significant",1.966,-3.58158949290749,0.00484473783069874,20.07,3,0.0108174768846205,0.000542684589130516,0.00166462660128837
"RAN","GTP-binding nuclear protein Ran",0.17,"Non-significant",1.963,3.57733943562909,0.00487948064193485,22.73,12,0.0108909418929945,0.00985338270691889,0.0202088268550569
"CUL4A","Cullin-4A;Cullin-4A;Cullin-4B",0.27,"Non-significant",1.961,3.57452690456037,0.00490261400603488,18.23,5,0.0109302061317665,0.00252761897016538,0.00617502949895482
"HPCAL1","Hippocalcin-like protein 1",0.17,"Non-significant",1.961,3.57467974625229,0.00490135395211833,19.45,10,0.0109302061317665,0.00785571650794144,0.0166008123491034
"TSPYL1","Testis-specific Y-encoded-like protein 1",-0.44,"Up in X1H",1.961,-3.57489511426497,0.00489957898961557,16.3,3,0.0109302061317665,0.00238823685887512,0.00588799895581838
"PDE6D","Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta",0.97,"Up in X3H",1.961,3.57351810526083,0.00491093914762852,16.81,2,0.0109446429139427,0.0053113793645861,0.0117926572984075
"MAP2K4","Dual specificity mitogen-activated protein kinase kinase 4",1.42,"Up in X3H",1.96,3.57275679778878,0.00491723155256557,17.62,8,0.0109545403224889,0.00713210680896499,0.0152956418951235
"TFB1M","Dimethyladenosine transferase 1, mitochondrial",-0.16,"Non-significant",1.959,-3.57078405755859,0.00493357565778966,19.95,12,0.0109868148916603,0.0100532781445421,0.0205760106472694
"HADHA","Trifunctional enzyme subunit alpha, mitochondrial",0.13,"Non-significant",1.958,3.56881037396523,0.00494998390086475,22.75,38,0.0110192079538814,0.0217992486788003,0.0406255604511689
"MFN1","Mitofusin-2;Mitofusin-1",-0.6,"Up in X1H",1.955,-3.5651238049787,0.00498078380897296,17.24,6,0.011083602029971,0.00658391187869401,0.0142334697063326
"LIPC","Hepatic triacylglycerol lipase",-1.46,"Up in X1H",1.955,-3.56450455370461,0.00498597686211969,15.49,2,0.0110909868771286,0.0064068555683587,0.0139065900212687
"INPP5D","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",0.72,"Up in X3H",1.955,3.56387157463428,0.00499129083260058,15.55,5,0.0110977296005465,0.00646892819354171,0.0140310293699363
"PEX14","Peroxisomal membrane protein PEX14",0.23,"Non-significant",1.955,3.56369679140326,0.00499275920173312,19.06,8,0.0110977296005465,0.0060222483555244,0.013168382675402
"GAR1","H/ACA ribonucleoprotein complex subunit 1",-0.17,"Non-significant",1.954,-3.56254927868527,0.00500241067304432,19.94,8,0.011115007116937,0.00523844185252668,0.0116701281782381
"LRSAM1","E3 ubiquitin-protein ligase LRSAM1",0.81,"Up in X3H",1.951,3.55878059313422,0.00503424439419195,16.28,8,0.0111815405707334,0.00722007765860822,0.0154507050654556
"GPC6","Glypican-6",0.41,"Up in X3H",1.951,3.55745193700595,0.00504551737794839,17.82,6,0.011198171914974,0.00590605227636814,0.0129525987098852
"LSM6","U6 snRNA-associated Sm-like protein LSm6",0.27,"Non-significant",1.951,3.55759930590242,0.00504426573865299,19.47,4,0.011198171914974,0.000932533437441784,0.00264135966938393
"ELOVL5","Elongation of very long chain fatty acids protein 5",-0.45,"Up in X1H",1.949,-3.55528095086478,0.00506399339244621,18.03,1,0.0112349639681681,0.000460150094005065,0.00144058629959152
"ABCF2","ATP-binding cassette sub-family F member 2",-0.43,"Up in X1H",1.948,-3.55262800961862,0.00508666619578046,16.42,7,0.0112810359371938,0.00666042279188506,0.0143883613214983
"PHPT1","14 kDa phosphohistidine phosphatase",1.61,"Up in X3H",1.946,3.54977127500567,0.00511119822835017,16.89,5,0.011331195173154,0.00726177683981464,0.0155303067513977
"CIRBP","Cold-inducible RNA-binding protein",-0.24,"Non-significant",1.946,-3.54948307124489,0.00511367995297273,20.94,4,0.0113324510418501,0.000303269991232531,0.00102892691406129
"SET","Protein SET",0.19,"Non-significant",1.944,3.5473545578965,0.00513204726685352,22.09,9,0.0113688969217418,0.00700956648380427,0.015093014877973
"CD74","HLA class II histocompatibility antigen gamma chain",0.48,"Up in X3H",1.944,3.54673357741095,0.00513741867444673,18.59,4,0.0113765367876876,0.00469437385654058,0.0105896340484753
"RBM19","Probable RNA-binding protein 19",-0.32,"Non-significant",1.943,-3.5451873121727,0.00515081898724678,16.73,12,0.011401943863651,0.00821854921792848,0.0171773775070586
"TPM1","Tropomyosin alpha-3 chain;Tropomyosin alpha-3 chain;Tropomyosin alpha-3 chain;Tropomyosin beta chain;Tropomyosin beta chain;Tropomyosin alpha-4 chain",0.64,"Up in X3H",1.943,3.54433515341981,0.00515821946241794,17.96,4,0.0114140555568912,0.00583278193904456,0.012801398639958
"IRS1","Insulin receptor substrate 1",1.08,"Up in X3H",1.942,3.54318269404529,0.00516824537463913,14.82,2,0.0114319655632672,0.00596397973311682,0.0130602768618994
"BORCS8","BLOC-1-related complex subunit 8",1.06,"Up in X3H",1.938,3.53702820393849,0.00522212935921891,15.25,1,0.0115468383477198,0.00558979502476127,0.0123400552889621
"PATL1","Protein PAT1 homolog 1",0.67,"Up in X3H",1.935,3.5337832731356,0.00525077323214687,16.69,3,0.0116058368377337,0.00515890606933418,0.0115189612121699
"COA4","Cytochrome c oxidase assembly factor 4 homolog, mitochondrial",1.22,"Up in X3H",1.935,3.53298655679486,0.0052578308878013,15.33,2,0.0116170968495595,0.00639323537410296,0.0138872150178294
"APAF1","Apoptotic protease-activating factor 1",0.83,"Up in X3H",1.932,3.52942700690754,0.00528948300550287,14.84,4,0.0116826692585146,0.00665208515447255,0.0143755981954032
"FERMT2","Fermitin family homolog 2;Fermitin family homolog 2;Fermitin family homolog 1",0.46,"Up in X3H",1.932,3.52866808067852,0.00529625696557195,17.95,1,0.0116932658452572,0.000652208108827732,0.00195299361332677
"IRF2BP1","Interferon regulatory factor 2-binding protein 1",0.4,"Up in X3H",1.932,3.52800801139742,0.00530215585414882,17.81,12,0.0117019232334944,0.00813904167055489,0.0170697973292137
"XPNPEP2","Xaa-Pro aminopeptidase 2",1.03,"Up in X3H",1.931,3.52703180219356,0.00531089247607478,14.78,3,0.0117168347430777,0.00658275853770843,0.0142334697063326
"CCDC127","Coiled-coil domain-containing protein 127",0.34,"Non-significant",1.931,3.52603011878153,0.00531987256259162,17.94,8,0.0117322720659167,0.00713606642767795,0.0152985887871632
"NME3","Nucleoside diphosphate kinase 3",0.71,"Up in X3H",1.93,3.52475988818904,0.00533128276789504,17.03,3,0.0117530551928595,0.00550858573861576,0.0121756824114268
"NBN","Nibrin",-0.18,"Non-significant",1.929,-3.52395393320734,0.00533853561131126,18.23,10,0.0117646611590796,0.0084331408962909,0.0175514930296705
"CDK7","Cyclin-dependent kinase 7",-0.24,"Non-significant",1.929,-3.52276205890094,0.00534928008213149,18.16,9,0.0117839502032658,0.0074416442500772,0.0158389241106859
"NHEJ1","Non-homologous end-joining factor 1",1.11,"Up in X3H",1.927,3.52043089138054,0.0053703597262642,14.94,3,0.0118225095899021,0.00680341092188983,0.014675822976603
"NUDT16","U8 snoRNA-decapping enzyme;U8 snoRNA-decapping enzyme;Tudor-interacting repair regulator protein",0.58,"Up in X3H",1.927,3.5203845005456,0.00537078008748636,16.86,1,0.0118225095899021,0.0023209770959584,0.00574371454487071
"CLASP2","CLIP-associating protein 2;CLIP-associating protein 2;CLIP-associating protein 1",0.78,"Up in X3H",1.927,3.52001598086169,0.00537412056372463,16.66,2,0.0118254635089471,0.00494966348973722,0.0111062415126186
"C19orf54","UPF0692 protein C19orf54",1.06,"Up in X3H",1.926,3.51844950429475,0.00538834401591449,14.5,2,0.0118523537331472,0.00617260999153298,0.0134573814738027
"UXS1","UDP-glucuronic acid decarboxylase 1",-0.49,"Up in X1H",1.924,-3.51501710022051,0.00541964619100969,17.85,7,0.0119167768532904,0.00726252472217635,0.0155303067513977
"ETFA","Electron transfer flavoprotein subunit alpha, mitochondrial",0.11,"Non-significant",1.924,3.51462566077638,0.0054232278916649,22.14,21,0.0119202226727271,0.0271766648212803,0.048847000530837
"PRKAA2","5'-AMP-activated protein kinase catalytic subunit alpha-2;5'-AMP-activated protein kinase catalytic subunit alpha-2;5'-AMP-activated protein kinase catalytic subunit alpha-1",0.4,"Up in X3H",1.924,3.51418365830278,0.00542727519065405,17.49,1,0.0119246889354252,0.000122438215071199,0.000493506075324446
"TRPC4AP","Short transient receptor potential channel 4-associated protein",1.51,"Up in X3H",1.922,3.51167366971734,0.00545031779438069,15.4,5,0.0119708724533595,0.00768795540433488,0.0162811854428953
"GNG10","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10",0.38,"Non-significant",1.921,3.50953800976948,0.00547000357817157,19.16,2,0.0120019643333296,0.000299783552249891,0.00101885082059885
"INO80","Chromatin-remodeling ATPase INO80",-0.51,"Up in X1H",1.921,-3.50947786509146,0.00547055903447523,18.61,3,0.0120019643333296,0.00393994127348395,0.00914579541592958
"SNRPD2","Small nuclear ribonucleoprotein Sm D2",-0.21,"Non-significant",1.921,-3.50960911065422,0.00546934701283599,21.24,5,0.0120019643333296,0.00136117391246023,0.00366760748635117
"ABCB1","ATP-dependent translocase ABCB1",0.41,"Up in X3H",1.92,3.50848019785643,0.00547978133868622,16.37,12,0.0120177413569334,0.0083656353221792,0.0174416716706604
"QKI","Protein quaking",-0.2,"Non-significant",1.917,-3.50428680614431,0.0055187206212763,19.31,7,0.0120986550263401,0.00480109824003108,0.0108097786477412
"CHMP3","Charged multivesicular body protein 3",0.56,"Up in X3H",1.916,3.50265721446258,0.00553392987976148,17.25,3,0.0121275048513143,0.00456905576501678,0.010338943584165
"RPS17","40S ribosomal protein S17",0.24,"Non-significant",1.914,3.4998898699269,0.00555985732937068,21.01,6,0.012179813335019,0.00413284953672496,0.00952632283163288
"PAFAH2","Platelet-activating factor acetylhydrolase 2, cytoplasmic",1.29,"Up in X3H",1.913,3.49751324782808,0.00558222429028584,14.93,3,0.0122242861308739,0.00732178980727244,0.0156400831370509
"GTF2H1","General transcription factor IIH subunit 1",1.05,"Up in X3H",1.911,3.49521612105124,0.00560393150038581,14.92,4,0.0122672817934824,0.00742237742249551,0.015809289852018
"LIG3","DNA ligase 3",-0.14,"Non-significant",1.91,-3.49326823186673,0.00562240686212588,18.28,14,0.0123031735958576,0.0148118048023453,0.0288856120323902
"JAK1","Tyrosine-protein kinase JAK1",-1.06,"Up in X1H",1.909,-3.49106253771227,0.00564340347355915,15.59,2,0.0123445539197965,0.00648079406470196,0.0140464683080005
"WDR6","WD repeat-containing protein 6",0.64,"Up in X3H",1.907,3.4883191167107,0.00566963197503053,15.99,6,0.0123973438271455,0.00753547600068405,0.016021348004329
"BOLA2","BolA-like protein 2",0.61,"Up in X3H",1.906,3.48755267669227,0.00567698201988604,19.68,1,0.0124088299267328,0.00295856033449502,0.00709598763648441
"RTF2","Replication termination factor 2",0.47,"Up in X3H",1.906,3.48691177001948,0.00568313577743419,17.61,4,0.0124176936466315,0.00521698791726689,0.0116267109252234
"ABI1","Abl interactor 1;Abl interactor 1;Abl interactor 2",0.43,"Up in X3H",1.902,3.4815359240633,0.00573502487905423,18.11,2,0.0125264459982886,0.00115829499400168,0.0031951661909128
"MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2;Dual specificity mitogen-activated protein kinase kinase 2;Dual specificity mitogen-activated protein kinase kinase 1",0.31,"Non-significant",1.901,3.48002739360267,0.00574967338664707,18.47,6,0.0125538071692955,0.00572507995339674,0.0126024174420567
"CNPY4","Protein canopy homolog 4",0.99,"Up in X3H",1.901,3.47980739746009,0.00575181287513949,15.5,6,0.0125538461018814,0.00800901278368867,0.016864529765511
"COMMD10","COMM domain-containing protein 10",1.39,"Up in X3H",1.9,3.47842498789896,0.00576527580576071,16.23,3,0.0125785903180996,0.0076556559029655,0.0162302099526503
"SLC12A2","Solute carrier family 12 member 2",-0.51,"Up in X1H",1.9,-3.47777677447133,0.0057715997956804,16.48,6,0.0125877464028901,0.00733031978673655,0.0156470065577634
"TFAM","Transcription factor A, mitochondrial",0.11,"Non-significant",1.899,3.47618251682032,0.00578718392399495,21.12,13,0.0126170844798372,0.0186667353452392,0.0354691949382724
"RBM7","RNA-binding protein 7",-0.56,"Up in X1H",1.898,-3.47476880748894,0.00580103952243282,17.63,4,0.0126426338321307,0.00614791959101729,0.0134084925248984
"HLA-C","HLA class I histocompatibility antigen, C alpha chain",-0.4,"Up in X1H",1.898,-3.47403826301058,0.00580821292617513,18.25,4,0.0126536067320244,0.00437126191396076,0.00999411002507952
"DHRS2","Dehydrogenase/reductase SDR family member 2, mitochondrial (Fragment)",1.2,"Up in X3H",1.896,3.47151287638964,0.00583308100052861,18.27,2,0.0127031064704188,0.00705370232466399,0.0151604637323054
"TOE1","Target of EGR1 protein 1",-0.48,"Up in X1H",1.893,-3.46756216700614,0.00587220535099375,17.04,2,0.0127836052471781,0.0020539466328142,0.00518499945110107
"CLNS1A","Methylosome subunit pICln",0.65,"Up in X3H",1.892,3.46578956031568,0.00588984766416789,18.39,2,0.0128172962960211,0.00435434872397282,0.00996703781460889
"TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial",0.27,"Non-significant",1.891,3.46354480317504,0.00591226774314047,17.48,8,0.0128613559691773,0.00756367330284932,0.0160639823879969
"AGO2","Protein argonaute-2;Protein argonaute-2;Protein argonaute-1",0.86,"Up in X3H",1.891,3.46283532302173,0.0059193721676914,15.62,2,0.0128626239868638,0.00599270438770331,0.0131134733217605
"COQ6","Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",-0.46,"Up in X1H",1.891,-3.46321776178218,0.00591554149847487,18.32,8,0.0128626239868638,0.00816195344456938,0.0170953198341653
"ENDOD1","Endonuclease domain-containing 1 protein",0.31,"Non-significant",1.891,3.46287021645643,0.00591902255405867,17.79,7,0.0128626239868638,0.00706833657304544,0.0151753800808091
"METTL15","12S rRNA N4-methylcytidine (m4C) methyltransferase",0.56,"Up in X3H",1.89,3.46229334579347,0.0059248052292121,15.8,5,0.0128697035760822,0.00712211232626631,0.0152797456977947
"SAFB","Scaffold attachment factor B2;Scaffold attachment factor B1",-0.2,"Non-significant",1.889,-3.45951518086972,0.00595273594599094,20.55,7,0.0129256288412581,0.00519981453875667,0.0115928043051331
"PIP4P1","Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase",0.29,"Non-significant",1.888,3.45923060754535,0.00595560461359093,17.26,4,0.0129271139026477,0.00198874091744537,0.00503956317281553
"AGK","Acylglycerol kinase, mitochondrial",0.18,"Non-significant",1.888,3.45880663554203,0.00595988114974803,20.01,16,0.0129316526450528,0.0131040691599053,0.0259754697551624
"PDK3","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",1,"Up in X3H",1.887,3.45708470503373,0.00597728259095418,15.01,5,0.0129599051266676,0.00812529286118887,0.0170547562467735
"SLU7","Pre-mRNA-splicing factor SLU7",-1.12,"Up in X1H",1.887,-3.45720237766428,0.00597609174989468,16.23,1,0.0129599051266676,0.00667258725081991,0.0144093791106209
"RPS29","40S ribosomal protein S29",1.24,"Up in X3H",1.886,3.45485722704312,0.00599987081949654,17.88,2,0.013004115618667,0.00734260659154197,0.0156619333821751
"NUP85","Nuclear pore complex protein Nup85",-0.14,"Non-significant",1.885,-3.45303699927846,0.00601839465073486,18.59,13,0.0130394877877694,0.0142206325797186,0.0279175457777688
"STOM","Stomatin",-0.25,"Non-significant",1.882,-3.44892519188784,0.00606045669779854,20.77,10,0.0131258134263814,0.00904818449414213,0.0186869485695773
"ZFYVE16","Zinc finger FYVE domain-containing protein 16",1.4,"Up in X3H",1.88,3.44662142510264,0.00608415575255028,15.69,3,0.0131723196442883,0.00807408088225201,0.0169653183878854
"ERC1","ELKS/Rab6-interacting/CAST family member 1",0.57,"Up in X3H",1.879,3.44522045857899,0.00609861436359231,16.75,6,0.013198793412354,0.00793541511639157,0.0167271012739606
"UBR5","E3 ubiquitin-protein ligase UBR5",-0.23,"Non-significant",1.879,-3.44436328877565,0.00610747822455174,16.71,24,0.0132131439322386,0.0126947845861016,0.0252997778362962
"FAM98B","Protein FAM98B;Protein FAM98B;Protein FAM98A",0.35,"Non-significant",1.878,3.44346533245992,0.00611677811110698,18.5,2,0.0132284269310746,0.000163390805873535,0.000619335937446322
"RNASEH2A","Ribonuclease H2 subunit A",0.73,"Up in X3H",1.878,3.44281133319474,0.00612356059731758,18.06,3,0.0132382565050523,0.00647600116314622,0.0140412234819847
"PTGR2","Prostaglandin reductase 2",-1.2,"Up in X1H",1.878,-3.44177722692618,0.00613430093185164,14.66,1,0.0132566320722301,0.00708462985751978,0.0152048439851086
"AGPAT1","1-acyl-sn-glycerol-3-phosphate acyltransferase alpha",0.64,"Up in X3H",1.877,3.44015872823316,0.00615114985880242,19.16,2,0.0132881904762811,0.00453509559603938,0.010277349920247
"RBM6","RNA-binding protein 6",-0.36,"Non-significant",1.875,-3.43738526932637,0.00618013327431775,16.49,8,0.0133459301401964,0.00828514953019685,0.0172921445397442
"SCRN3","Secernin-3",-1.26,"Up in X1H",1.875,-3.4370855001605,0.00618327437117731,14.65,3,0.0133478418293528,0.0080475272528061,0.0169335770820959
"PSMD1","26S proteasome non-ATPase regulatory subunit 1",0.11,"Non-significant",1.874,3.43609364928902,0.00619367911194691,20.64,30,0.01336542644252,0.030124227815806,0.0535109744779718
"FLAD1","FAD synthase",0.95,"Up in X3H",1.872,3.43302317989613,0.00622600368195174,16.29,8,0.0134302820948263,0.00882501878549751,0.018257914739087
"SERPINE2","Glia-derived nexin",-1.12,"Up in X1H",1.872,-3.43228156615804,0.00623383712903116,15.59,2,0.0134422792611069,0.00733988684874218,0.0156617780324585
