"Genes","ProtDesc","logFC","Diff_Abund","negLog10_sca_adjPval","sca.t","sca.P.Value","AveExpr","count","sca.adj.pval","P.Value","adj.P.Val"
"CIAPIN1","Anamorsin",-0.21,"Non-significant",0.959,-2.11917696609783,0.0590668965442925,19.69,11,0.109974457788728,0.0749623136664639,0.132048827021276
"MIB1","E3 ubiquitin-protein ligase MIB1",-0.6,"Non-significant",0.959,-2.11882899419435,0.0591019411984346,15.55,1,0.110005091560597,0.0543114994506015,0.101664391727051
"EXT1","Exostosin-1",-0.53,"Non-significant",0.958,-2.11764044330271,0.0592217908255076,14.17,4,0.110092962846062,0.0664129953075904,0.119879711176026
"FAM114A2","Protein FAM114A2",-0.29,"Non-significant",0.958,-2.11788701095688,0.0591969087425935,16.14,6,0.110092962846062,0.0662386645832822,0.119711111282615
"FNTB","Protein farnesyltransferase subunit beta",-0.3,"Non-significant",0.958,-2.11762275441289,0.0592235762614527,17.19,6,0.110092962846062,0.0663679810417231,0.119835014898955
"TCEAL4","Transcription elongation factor A protein-like 4",-0.41,"Non-significant",0.958,-2.11770925396547,0.0592148458779019,16.93,1,0.110092962846062,0.0362387941001453,0.0739443693772587
"AAK1","AP2-associated protein kinase 1 (Fragment)",-0.39,"Non-significant",0.957,-2.11641548217768,0.0593455539411851,16.39,3,0.110285063652636,0.0552362854021886,0.103004443972502
"PEF1","Peflin",-0.24,"Non-significant",0.957,-2.11604484831076,0.0593830491538214,18.61,4,0.110320094770223,0.048214054835609,0.0924441226384635
"ISY1","Pre-mRNA-splicing factor ISY1 homolog",-0.29,"Non-significant",0.955,-2.11279884746688,0.0597123956008253,17.72,5,0.110897126418733,0.0622437124984924,0.113812128199499
"C9orf64","Queuosine salvage protein",-0.18,"Non-significant",0.955,-2.11239172634953,0.0597538254306895,19.13,10,0.110904449521139,0.0753982309300699,0.132658736964979
"FAM136A","Protein FAM136A",0.17,"Non-significant",0.955,2.11249903522377,0.0597429027146804,20.19,5,0.110904449521139,0.0453906731660015,0.0880867868557662
"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1",-0.18,"Non-significant",0.954,-2.11033901257958,0.0599631323073215,18.4,14,0.111223597088021,0.0809675290344288,0.140783094121868
"MRPS22","28S ribosomal protein S22, mitochondrial",0.09,"Non-significant",0.954,2.11033666149428,0.059963372437179,20.2,15,0.111223597088021,0.111060225395584,0.181230930409726
"BCKDK","[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",0.18,"Non-significant",0.953,2.10939213266576,0.0600599166046232,18.85,4,0.111367761375605,0.0334514702827817,0.069425587395026
"ANAPC1","Anaphase-promoting complex subunit 1",-0.25,"Non-significant",0.952,-2.10787392830942,0.060215408264206,16.08,10,0.111621106108805,0.0742127566519526,0.130923339627192
"RAE1","mRNA export factor",-0.16,"Non-significant",0.952,-2.10743693519302,0.0602602351680997,18.87,7,0.111669217503804,0.0645160579882503,0.117062715460434
"SMPDL3A","Acid sphingomyelinase-like phosphodiesterase 3a",-0.42,"Non-significant",0.951,-2.10583774858036,0.0604245508818777,16.68,5,0.1119386560952,0.0682518482620338,0.122313826527403
"CCDC47","Coiled-coil domain-containing protein 47",-0.09,"Non-significant",0.95,-2.10484730538335,0.0605265319363959,19.99,17,0.112092484966402,0.113505198992816,0.184508313857279
"CUTA","Protein CutA",-0.27,"Non-significant",0.95,-2.10425254479048,0.0605878500859541,21.28,4,0.11216130034261,0.05422034091037,0.101525872521095
"NUBP2","Cytosolic Fe-S cluster assembly factor NUBP2",-0.25,"Non-significant",0.95,-2.10411923847666,0.0606016016892554,17.93,5,0.11216130034261,0.059926016981869,0.110395583215735
"HEATR3","HEAT repeat-containing protein 3",-0.3,"Non-significant",0.95,-2.10338774903441,0.0606771134307139,16.29,7,0.112250458738631,0.0706380290805589,0.125817344391832
"NUP205","Nuclear pore complex protein Nup205",-0.1,"Non-significant",0.95,-2.10328510703411,0.0606877163266654,19.25,41,0.112250458738631,0.126557160466486,0.201135833882028
"MRPL42","39S ribosomal protein L42, mitochondrial",-0.7,"Non-significant",0.949,-2.10199687187258,0.0608209405223029,15.1,2,0.112461720334521,0.0648774969959542,0.117574318445654
"GCHFR","GTP cyclohydrolase 1 feedback regulatory protein",-0.4,"Non-significant",0.948,-2.10020117489146,0.0610071080647975,18.24,2,0.112770714907656,0.0484626156811768,0.0927703969542293
"QRICH1","Glutamine-rich protein 1",-0.74,"Non-significant",0.947,-2.09953225375539,0.0610765962404926,14.32,2,0.112863903796063,0.0659448455404933,0.119216514226428
"SORBS1","Sorbin and SH3 domain-containing protein 1",0.93,"Non-significant",0.947,2.09881369068792,0.0611513250160135,14.55,2,0.112966715616532,0.0687123960501142,0.12305800842181
"ARMC1","Armadillo repeat-containing protein 1",-0.14,"Non-significant",0.947,-2.09849702149506,0.0611842853858682,18.59,6,0.112992327287198,0.0508044995573338,0.096195271641838
"PPAN","Suppressor of SWI4 1 homolog",-0.4,"Non-significant",0.947,-2.09827028703832,0.0612078953034632,17.32,4,0.11300066037772,0.0646996412551584,0.117359833631751
"ATP6V0D1","V-type proton ATPase subunit d 1",-0.16,"Non-significant",0.947,-2.09788377808809,0.0612481625273002,20.36,12,0.11303973102746,0.0817717708880378,0.14174124379304
"POLR3E","DNA-directed RNA polymerase III subunit RPC5",0.44,"Non-significant",0.947,2.09758730897799,0.0612790662799009,17.13,5,0.113061501458738,0.0694682522349615,0.124182371140262
"NOL12","Nucleolar protein 12",-0.9,"Non-significant",0.946,-2.09582378515629,0.0614632010999106,13.91,1,0.113365885569879,0.0662593963380338,0.119712014696838
"CRLF3","Cytokine receptor-like factor 3",-0.42,"Non-significant",0.943,-2.0918692987353,0.0618780122908401,13.86,1,0.114059874992181,0.0396379199862416,0.0790220931801185
"NT5C3B","7-methylguanosine phosphate-specific 5'-nucleotidase",0.31,"Non-significant",0.943,2.09189270438023,0.0618755493255278,15.9,2,0.114059874992181,0.0328469556850487,0.0684350129536737
"MKRN2","Probable E3 ubiquitin-protein ligase makorin-2",0.28,"Non-significant",0.942,2.09020818380486,0.0620530484560655,16.93,4,0.114346897450806,0.0572566867385391,0.106303048456836
"CSNK1D","Casein kinase I isoform delta",-0.36,"Non-significant",0.941,-2.08913449405916,0.0621664359104787,15.97,4,0.114520174745424,0.0640275789299762,0.116451028751558
"LOX","Protein-lysine 6-oxidase",-0.46,"Non-significant",0.941,-2.08875252523849,0.0622068212713531,16.98,5,0.114558904905881,0.0709176432682476,0.12623937882618
"IDH3A","Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",0.13,"Non-significant",0.941,2.0882466733941,0.0622603430270714,20.7,11,0.114621795174605,0.0847184743046006,0.145763074283315
"CCDC22","Coiled-coil domain-containing protein 22",-0.19,"Non-significant",0.941,-2.08778470919836,0.0623092594026911,17.88,15,0.114676170415466,0.0838090275473358,0.144408274897375
"PDHA1","Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",0.13,"Non-significant",0.94,2.08649342669587,0.0624461839169512,21.85,14,0.114892434775062,0.0928837018184705,0.156628291229644
"SEC16B","Protein transport protein Sec16B",0.85,"Non-significant",0.939,2.08542524554217,0.0625596669334238,14.8,3,0.115065448941582,0.0716580649374776,0.127327558629146
"MYH14","Myosin-14 (Fragment)",-0.63,"Non-significant",0.939,-2.08503808814899,0.0626008466059584,16.07,2,0.115069651869356,0.0649248748456234,0.117624153233789
"PSMB4","Proteasome subunit beta type-4",-0.14,"Non-significant",0.939,-2.08510026694446,0.0625942312781015,21.61,5,0.115069651869356,0.0376715648630395,0.076127953994059
"EIF5","Eukaryotic translation initiation factor 5",-0.15,"Non-significant",0.938,-2.08349288004091,0.0627654575389255,19.99,9,0.115336401322305,0.0769947859045119,0.135066157188555
"SMAP1","Stromal membrane-associated protein 1",-0.3,"Non-significant",0.937,-2.08181325180979,0.0629448537215231,17.02,3,0.11563014575295,0.0491449556146241,0.0939246454689053
"TMED8","Protein TMED8",0.43,"Non-significant",0.937,2.08156077925063,0.0629718615668542,16.19,2,0.115643856266628,0.0534284969642187,0.100354201722979
"PTK2","Focal adhesion kinase 1",-0.2,"Non-significant",0.937,-2.08095031673153,0.0630372102109116,17.07,7,0.115727946887361,0.0701448307559738,0.125202703946636
"BCAS3","Breast carcinoma-amplified sequence 3",-0.4,"Non-significant",0.936,-2.07979633120803,0.0631609174186652,16.43,3,0.115919090684318,0.0608251338018945,0.111736205124436
"EXOC1","Exocyst complex component 1",0.3,"Non-significant",0.935,2.07901467047761,0.0632448420959821,16.97,5,0.116037125792845,0.0670628957289172,0.120835907563897
"NCAPH","Condensin complex subunit 2",-1.37,"Non-significant",0.935,-2.07868007876901,0.063280798542358,16.4,7,0.116067106315912,0.07570887415295,0.133126124327788
"SDC4","Syndecan-4",-0.36,"Non-significant",0.935,-2.07793076959974,0.0633613923225241,18.43,5,0.116178914896924,0.0699260745503584,0.124925296834079
"TMEM160","Transmembrane protein 160",-0.59,"Non-significant",0.935,-2.07736164496347,0.0634226708967982,18.15,2,0.116255248976566,0.0641298925168854,0.116504935223338
"TMED3","Transmembrane emp24 domain-containing protein 3",-0.69,"Non-significant",0.934,-2.07652129371237,0.0635132555618763,15.1,3,0.116385237893968,0.0709617105806317,0.126279832031759
"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4",0.22,"Non-significant",0.934,2.07605989443546,0.0635630436631549,20.5,14,0.116440411564981,0.082298201040326,0.142427158688391
"LRRC1","Protein scribble homolog;Leucine-rich repeat-containing protein 1",0.16,"Non-significant",0.934,2.07561359737906,0.0636112373108672,18.33,12,0.116492631126091,0.0842476711019817,0.145079589613046
"CDC37L1","Hsp90 co-chaperone Cdc37-like 1",0.92,"Non-significant",0.934,2.07518405440708,0.0636576544488176,15.31,1,0.116541566019076,0.068866065095879,0.123254841854905
"EXOG","Nuclease EXOG, mitochondrial",0.45,"Non-significant",0.933,2.07450557739643,0.0637310371891365,16.78,5,0.116639822780118,0.0724609465587103,0.128522608149847
"ACSL1","Long-chain-fatty-acid--CoA ligase 1;Long-chain-fatty-acid--CoA ligase 1;Long-chain-fatty-acid--CoA ligase 6;Long-chain-fatty-acid--CoA ligase 5",0.24,"Non-significant",0.933,2.07363422918672,0.0638253980367842,21.98,2,0.116776400798903,0.012320634704143,0.0313553529223286
"BORCS6","BLOC-1-related complex subunit 6",0.25,"Non-significant",0.932,2.07215679215917,0.0639856964784615,17.49,3,0.117033498010218,0.0385188720410646,0.0772598450722723
"PLTP","Phospholipid transfer protein",-0.69,"Non-significant",0.929,-2.06792557931266,0.0644468849430017,14.04,1,0.117840611312652,0.0641978040213587,0.116556737156913
"OLA1","Obg-like ATPase 1",-0.17,"Non-significant",0.929,-2.0677037723784,0.064471147774483,21.17,22,0.117848557732967,0.0920956200381527,0.155605306615006
"TMEM126B","Complex I assembly factor TMEM126B, mitochondrial",0.28,"Non-significant",0.927,2.06536557566971,0.0647274429454651,17.46,2,0.11828050645717,0.0293193655947807,0.0624126342955588
"C4BPB","C4b-binding protein beta chain",1.03,"Non-significant",0.926,2.06271943571453,0.0650186553452928,14.3,4,0.118681803226986,0.0764352698793616,0.134281138819796
"CPNE3","Copine-3;Copine-3;Copine-2",-0.25,"Non-significant",0.926,-2.06256191965761,0.0650360292969865,19.36,1,0.118681803226986,0.00269583441088641,0.00941076826502354
"PCSK6","Proprotein convertase subtilisin/kexin type 6",0.46,"Non-significant",0.926,2.06266694646393,0.0650244443986849,16.5,11,0.118681803226986,0.0785554764213866,0.13739468204358
"STX5","Syntaxin-5",-0.11,"Non-significant",0.926,-2.06264054421117,0.0650273564944661,18.63,8,0.118681803226986,0.0722937139153502,0.12830291098894
"TPMT","Thiopurine S-methyltransferase",-0.2,"Non-significant",0.926,-2.06245943083483,0.0650473361272801,17,7,0.118681803226986,0.0726788664708149,0.128870498324187
"DNAJB9","DnaJ homolog subfamily B member 9",-1.09,"Non-significant",0.925,-2.06132779313945,0.0651723049824468,14.01,1,0.118873159242028,0.0727051765448555,0.128878528944251
"VPS33A","Vacuolar protein sorting-associated protein 33A",-0.31,"Non-significant",0.924,-2.05998109187667,0.0653213196284435,17.16,6,0.119108242909553,0.073625140583763,0.130080608191737
"EWSR1","RNA-binding protein EWS",-0.13,"Non-significant",0.924,-2.05949441953347,0.0653752499202347,22.22,6,0.119169856370311,0.0517530589233579,0.0977410946854481
"SLC16A1","Monocarboxylate transporter 1",0.12,"Non-significant",0.923,2.05847649862713,0.0654881863517342,20.9,7,0.119338958621254,0.0640896784707694,0.116503418590336
"STX4","Syntaxin-4",0.13,"Non-significant",0.922,2.05714946328241,0.065635695476691,19.1,8,0.119570939081152,0.0744390418255644,0.131205186321675
"MRPS31","28S ribosomal protein S31, mitochondrial",0.18,"Non-significant",0.921,2.05533322908797,0.0658380916295677,20.03,13,0.119902735663943,0.0861767883054792,0.147842289476231
"PHC2","Polyhomeotic-like protein 2;Polyhomeotic-like protein 2;Polyhomeotic-like protein 3",-0.3,"Non-significant",0.92,-2.0542380850205,0.0659604164261528,17.42,2,0.120088548921091,0.0347025887594027,0.0715453720172076
"GDF15","Growth/differentiation factor 15",1.32,"Non-significant",0.92,2.05404094975852,0.065982458732178,17.62,5,0.120091728181574,0.0783577087896573,0.137142278897163
"ARHGDIA","Rho GDP-dissociation inhibitor 1",-0.18,"Non-significant",0.92,-2.05334314286778,0.0660605386326893,21.17,5,0.120159916105018,0.0546403996091566,0.102086278650893
"MAGT1","Magnesium transporter protein 1",-0.18,"Non-significant",0.92,-2.05343953520051,0.0660497477833717,20.41,7,0.120159916105018,0.0721416790775389,0.128071501680707
"MRPL4","39S ribosomal protein L4, mitochondrial",-0.14,"Non-significant",0.92,-2.05312714986461,0.0660847244884245,19.91,6,0.120166968284575,0.0572094157215259,0.106248622983135
"PDLIM2","PDZ and LIM domain protein 2",0.27,"Non-significant",0.919,2.05077465382716,0.0663486880560529,17.44,6,0.120609888549206,0.073148377662319,0.129431504374384
"FLOT2","Flotillin-2",0.12,"Non-significant",0.918,2.04946627890061,0.0664959259725297,20.34,24,0.120840415841357,0.111013755675628,0.18120507374695
"JCHAIN","Immunoglobulin J chain",-0.46,"Non-significant",0.918,-2.04917171025308,0.0665291177825413,14.19,1,0.120863613730211,0.0500635703989775,0.0952189476215847
"FOXK2","Forkhead box protein K2",-0.29,"Non-significant",0.917,-2.04828064477837,0.066629617771566,16.57,3,0.121009038782798,0.0506987417117893,0.0961488636886722
"TAMM41","Phosphatidate cytidylyltransferase, mitochondrial",0.17,"Non-significant",0.917,2.04789403159917,0.0666732670334911,18.81,8,0.121049004176001,0.0773950854822174,0.135659424822031
"YEATS4","YEATS domain-containing protein 4",0.35,"Non-significant",0.917,2.04772341017898,0.0666925390592803,15.57,2,0.121049004176001,0.0460549449536589,0.0890511898543681
"CYCS","Cytochrome c",0.18,"Non-significant",0.917,2.04739953342423,0.0667291360491282,20.8,4,0.1210761329682,0.0366310343746346,0.0744831032284237
"MBTPS1","Membrane-bound transcription factor site-1 protease",0.51,"Non-significant",0.917,2.04722902422723,0.0667484106375306,15.15,1,0.1210761329682,0.0557185160622674,0.103772886226137
"MRPS36","28S ribosomal protein S36, mitochondrial",0.22,"Non-significant",0.917,2.04676469953555,0.066800925179331,19.08,3,0.12113425506776,0.0311415501639251,0.0654841486747408
"NUP155","Nuclear pore complex protein Nup155",-0.09,"Non-significant",0.917,-2.04654842558114,0.0668253988090518,18.87,31,0.121141508809179,0.139081767289551,0.217768408852149
"ABCC1","Multidrug resistance-associated protein 1",-0.19,"Non-significant",0.917,-2.04602000674324,0.0668852304721252,17.85,29,0.121143129598389,0.0920240022690888,0.155573148978914
"SEC23A","Protein transport protein Sec23A;Protein transport protein Sec23A;Protein transport protein Sec23B",-0.17,"Non-significant",0.917,-2.04609756725001,0.0668764453061682,19.92,3,0.121143129598389,0.00871974694779624,0.0238423025370196
"SRFBP1","Serum response factor-binding protein 1",0.31,"Non-significant",0.917,2.04599808148764,0.0668877141115326,16.3,3,0.121143129598389,0.0543950113822685,0.101788514341835
"TRMT10C","tRNA methyltransferase 10 homolog C",0.11,"Non-significant",0.915,2.0428767910217,0.0672421761384014,19.69,17,0.121747844617785,0.109352332849004,0.17893743182178
"CAPG","Macrophage-capping protein",0.37,"Non-significant",0.914,2.04182764562361,0.0673617175013547,16.39,3,0.121926975361124,0.062823465828946,0.114553604717989
"DDX41","Probable ATP-dependent RNA helicase DDX41",-0.13,"Non-significant",0.914,-2.04144187848741,0.06740572285839,18.27,10,0.121969315643148,0.0867770159583543,0.148654669556326
"INTS6","Integrator complex subunit 6",-0.35,"Non-significant",0.913,-2.04072146974384,0.0674879742101612,16.28,6,0.122080814246874,0.0768395215589659,0.134833763067735
"BCL2L1","Bcl-2-like protein 1",-0.2,"Non-significant",0.913,-2.04017422541946,0.0675505181189954,18.61,3,0.122156606268367,0.022932206058834,0.05091552091937
"GHDC","GH3 domain-containing protein",0.14,"Non-significant",0.912,2.03860182398547,0.0677305304910258,18.27,10,0.122422250036394,0.0868010619092622,0.148654669556326
"LGR5","Leucine-rich repeat-containing G-protein coupled receptor 5",-0.53,"Non-significant",0.912,-2.03840425361589,0.0677531808103986,13.86,1,0.122422250036394,0.0586821172291465,0.108371438091404
"SLC3A1","Neutral and basic amino acid transport protein rBAT",0.32,"Non-significant",0.912,2.03834928129545,0.0677594843449706,16.05,6,0.122422250036394,0.0764565078052883,0.134281138819796
